Transaction Frequency,Transaction Volume (ETH),Largest Transaction (ETH),Average Transaction Value (ETH),Liquidation Event Count,Average Health Factor,Collateral Utilization,Total Outstanding Debt (USD),Average Debt Size (USD),Debt-to-Asset Ratio,Repayment Activity Proxy,Earnings Efficiency,Protocol Diversity,Lending Protocol Count,Liquidity Provision Count,Token Swap Count,Wallet Age (Days),DeFi Engagement Duration (Days),Cluster,Credit Score,FICO Range
0.011455575625194305,4.3904496863047943e-05,9.564832323011099e-05,0.00011605952731874404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.2499999062499883,0.0,0.0,0.008988762931448048,0.311485642731425,0.21895006377047055,0.0,0.9672727272727273,Exceptional (800-850)
0.015122872415049974,1.6530531658487467e-05,0.0002100437635714999,6.821457385185457e-05,0.0,9.87201079800541e-07,2.52467185134622e-09,0.0008912788269254157,0.0010041619579415646,0.00027928454735675387,0.050096337283422616,0.8511762235302862,0.12499989062498633,0.49999974999987495,0.0,0.03033707756217649,0.15074906340535238,0.13284250932549374,0.25,0.5,Poor (300-579)
0.031228732543694456,0.10563607734054024,1.0,0.07347403288660267,0.0,1.4587015955278051e-06,7.133560460271479e-10,0.01426968173561261,0.00964618778184091,2.0701458004848873e-07,0.1078998056028898,0.8511762255478307,0.37499992187499026,0.49999974999987495,0.0,0.01460674046585027,0.440074906192283,0.4513444300420436,0.25,0.040000000000000036,Poor (300-579)
0.007155008513379026,0.0009656941038387229,0.0034433409753610567,0.004815854564228774,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.2649812731788331,0.27176696519582805,1.0,0.7963636363636364,Good (670-739)
0.0056710765649065,7.742344131328693e-05,0.0004822590003704905,0.0004547267469569225,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.005780344905164441,0.8511762257494301,0.12499989062498633,0.0,0.0,0.004494380903926271,0.290262172063128,0.18725992291525603,0.75,0.5581818181818181,Fair (580-669)
0.010396974489978237,1.810205036211757e-07,1.813454674495482e-06,1.7421191880002696e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.014044943512498421,0.0,0.5,0.8290909090909091,Very Good (740-799)
0.012287333660006932,1.3859308229646409e-06,1.459207576948675e-05,0.00011270904038128678,0.0,0.00012280813432753734,8.418878972083928e-12,0.0,0.0,0.0,0.0038535626278488684,0.8511762260146108,0.12499989062498633,0.49999974999987495,0.0,0.0,0.001872658864504575,0.0019206142771832952,0.5,0.8600000000000001,Very Good (740-799)
0.003175802460468622,1.0141148936050278e-07,3.060709308317983e-06,2.9470883101873945e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8511762264054035,0.2499999062499883,0.0,0.0,0.0011235943832849375,0.10362047412722236,0.10627400739637452,0.0,0.9472727272727273,Exceptional (800-850)
0.001729677695396671,1.1231336074014907e-07,1.147742078528871e-06,1.0854237482586496e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.05305867635863254,0.0,0.5,0.8454545454545455,Very Good (740-799)
0.03166351515280105,1.6225786323642468e-05,3.982411353040513e-05,3.6585977162258155e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.01156069173711116,0.8511762263511267,0.2499999062499883,0.0,0.0,0.0011235943832849375,0.13607989985520594,0.13348271419125565,0.0,0.9563636363636363,Exceptional (800-850)
0.0006710765601806017,6.646325886601363e-07,2.295522416402338e-06,2.3452068367425743e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.40074906348337985,0.41101152349904335,1.0,0.761818181818182,Good (670-739)
0.019716445198219704,0.0010587597035943215,0.006886681988981458,0.007666716889572395,0.0,6.8038074420045796e-06,1.458649101386255e-10,0.0016604682895311666,0.0011224629408962906,6.299049801170262e-06,0.01156069173711116,0.851176225848679,0.12499989062498633,0.49999974999987495,0.0,0.006741571917687159,0.07147315826200784,0.0733034568096362,0.25,0.1763636363636364,Poor (300-579)
0.011540641787845599,2.3389076415747735e-05,5.738897863432876e-05,4.824567170460937e-05,0.0,6.89600754285305e-07,1.3198521367061755e-09,1.1432712628746487e-07,9.660524925854112e-08,3.155692372350349e-07,0.009633909459795587,0.8511762229518511,0.37499992187499026,0.49999974999987495,0.0,0.0033707853970458257,0.3966916352673819,0.40620998700582905,0.75,0.6672727272727272,Fair (580-669)
0.026975424411129892,6.140897255442535e-05,0.0003099006529664915,8.751337861160829e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.11175337015752095,0.8511762257494301,0.12499989062498633,0.0,0.0,0.029213482055296044,0.247503120863765,0.15813060152308916,0.75,0.5545454545454547,Fair (580-669)
0.03750472498818972,0.0022673321643597237,0.0025966616794563958,0.001589603682412441,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.005780344905164441,0.8511762257494301,0.37499992187499026,0.0,0.09999990999999099,0.004494380903926271,0.36079900104893853,0.36011523667097156,0.75,0.6418181818181818,Fair (580-669)
0.0004253298680768714,5.16672517061523e-06,4.725790418536563e-05,0.00022756373259732123,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5024968787460976,0.4827144684643772,1.0,0.7145454545454546,Good (670-739)
0.001975424387500401,4.442511319546402e-06,6.436365715413985e-05,0.0001021215016589219,0.0,1.1239012293231645e-06,7.195473086923075e-10,2.415268690104319e-05,2.7211696985740994e-05,9.184220997033631e-06,0.005780344905164441,0.8511762251353274,0.2499999062499883,0.49999974999987495,0.0,0.005617976410806715,0.21098626691978345,0.13348271419125565,0.25,0.16909090909090918,Poor (300-579)
0.008931946133205998,2.4533139080879223e-05,0.0001646069659295489,5.3874489759537544e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0038535626278488684,0.8511762257494301,0.12499989062498633,0.0,0.09999990999999099,0.0011235943832849375,0.48970037437256564,0.5022407168701155,0.75,0.5181818181818183,Fair (580-669)
0.0064933828038689825,0.0003979024583461458,0.0023720793266791542,0.0016117168961996588,0.0,2.7276029834521435e-06,3.453473932100655e-10,0.005489401519080965,0.006184650651180584,0.00016858717098881316,0.08863198282973407,0.8511762254920032,0.12499989062498633,0.49999974999987495,0.0,0.008988762931448048,0.3664169785787818,0.37516005101637645,0.25,0.07272727272727275,Poor (300-579)
0.056710774155681265,7.020285428112486e-07,5.551392641503407e-06,1.2328451735067685e-05,0.0,1.54479168969315e-05,6.537849549155159e-11,2.154117282945284e-08,1.8202070130566822e-08,1.2201258515581938e-08,0.0038535626278488684,0.8511762259107096,0.2499999062499883,0.49999974999987495,0.0,0.008988762931448048,0.002496878590042721,0.00224071671006425,0.5,0.8945454545454545,Very Good (740-799)
0.018903590755107367,5.079498790642895e-07,7.931123875361062e-06,2.680255530488299e-05,0.0,1.390101520493043e-06,4.164230886060969e-10,2.580888527104538e-05,4.3616486754426517e-05,1.6880082313594835e-05,0.0038535626278488684,0.851176225394305,0.12499989062498633,0.49999974999987495,0.0,0.0022471898901653816,0.006242196943271596,0.00640204833751666,0.25,0.1581818181818182,Poor (300-579)
0.06729678550784196,0.00023928289185716408,0.0006312753216366027,0.0002368110765447032,0.0,3.120703413425394e-06,1.2116288653191868e-09,0.0006672574273282368,0.0007517675775922404,2.9723074371570124e-05,0.0,0.8511762246685473,0.12499989062498633,0.49999974999987495,0.0,0.04382022364474182,0.1388888886201276,0.08322663222894579,0.25,0.5,Poor (300-579)
0.0003497155012757236,8.609930394400446e-07,9.495931069328556e-06,4.7843613272114504e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4878277151959512,0.5003201022728297,1.0,0.72,Good (670-739)
0.0001417759925725671,0.0,0.0,0.0,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.3664169785787818,0.002880921575826159,0.5,0.8600000000000001,Very Good (740-799)
0.009310017967211736,4.5238454915699304e-05,0.0005547604583794978,0.00037364496307045717,0.0,2.032602223260312e-06,4.579045484626658e-10,0.0010390677815490651,0.000878001619499052,0.003174257749801883,0.03275529678758246,0.851176225394305,0.12499989062498633,0.49999974999987495,0.0,0.0,0.12515605465828838,0.1261203582349937,0.25,0.44727272727272727,Poor (300-579)
0.005255197547500187,0.0005003041165130023,0.006121495097065813,0.0035261851322627297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8511762264054035,0.37499992187499026,0.0,0.09999990999999099,0.004494380903926271,0.2528089885308393,0.0,0.0,0.9836363636363636,Exceptional (800-850)
0.015378070903003848,0.005969721901005198,0.021810045423323085,0.03525864691692031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.2499999062499883,0.0,0.0,0.0,0.10611735302937494,0.10883482685942215,0.0,0.9981818181818183,Exceptional (800-850)
0.018903590755107367,0.001514794744382789,0.0036862495541996783,0.003079766252715926,0.0,1.2912014123161047e-06,7.122416187474193e-10,0.003484358157032006,0.0023553975277555064,6.905693452289388e-07,0.005780344905164441,0.8511762252283732,0.37499992187499026,0.49999974999987495,0.0,0.034831459589698265,0.24313358278499797,0.12067861687601748,0.25,0.09818181818181826,Poor (300-579)
0.02239130342381031,1.5244237601635478e-05,1.1125779149108878e-05,2.613245791739154e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.24906367017761036,0.2535211265216136,1.0,0.7890909090909091,Good (670-739)
0.0036861994363763697,8.614658637430554e-05,0.0005738901306773889,0.00045767517546188493,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0019267803505332954,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.4803370784894934,0.35659410990928103,0.75,0.5545454545454547,Fair (580-669)
0.07799621841020436,0.0006082133747476668,0.00034815999756227374,0.0002687077121892962,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.009633909459795587,0.8511762257494301,0.6249999531249941,0.0,0.19999991999999198,0.04382022364474182,0.2746566789246744,0.229833546488423,0.75,0.5981818181818181,Fair (580-669)
0.015103968823349688,0.0009870630394022925,0.003825934421318879,0.0011065974855086044,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.5630461921232978,0.576504481298497,0.75,0.6254545454545455,Fair (580-669)
0.008667295849401981,0.00045191856894742145,0.003483934139977182,0.004343435906047302,0.0,1.1868012981232599e-06,8.018911021389292e-10,0.0002666403451897658,0.00015020557147958356,3.508396487504068e-07,0.005780344905164441,0.8511762253043607,0.37499992187499026,0.49999974999987495,0.0,0.0,0.11641697850075435,0.1190781047116127,0.25,0.3218181818181819,Poor (300-579)
0.11862003697412102,3.732686544273297e-05,0.00011848150008487383,0.00015720350691071904,0.0,1.1165012212290357e-06,0.0,0.0007103158481599424,0.002400838428886741,0.00013740982479671466,0.0,0.8511762257494301,0.12499989062498633,0.49999974999987495,0.0,0.05168539219290493,0.02340823939557061,0.0,0.25,0.3654545454545455,Poor (300-579)
0.002173912100353414,3.2254314693605406e-06,3.479300971605977e-05,7.411143086177932e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.18882646666317926,0.08322663222894579,1.0,0.7672727272727273,Good (670-739)
0.022684309095164754,0.0004912295762489095,0.0019795384511264286,0.0006762609432615957,0.0,1.5009016416862157e-06,0.0,0.00017833433769581352,0.0001506906864880224,1.0144282507903921e-05,0.007707127182480014,0.8511762257494301,0.4999999374999922,0.49999974999987495,0.0,0.06966292030299204,0.30181023698558374,0.18725992291525603,0.25,0.2345454545454546,Poor (300-579)
0.016257087917067193,0.00048280483822542216,0.001794363223282842,0.00037096457352049135,0.0,3.021303304701555e-06,2.923501847963e-10,7.341849684743947e-05,8.271716921378274e-05,5.603539263782316e-08,0.009633909459795587,0.851176225499757,0.2499999062499883,0.49999974999987495,0.0,0.0,0.765293383197657,0.5281690139334728,0.25,0.18545454545454554,Poor (300-579)
0.0020699423460018357,1.2172698723393272e-05,0.00015303734012378435,0.00011096678717380903,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.5015605491577904,0.5137644044538299,1.0,0.7145454545454546,Good (670-739)
0.06616257000582473,1.1320072236407377e-07,1.5303355244866936e-06,1.7409130127027853e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0033707853970458257,0.01279650406142213,0.0,0.5,0.8254545454545454,Very Good (740-799)
0.01795841117009302,5.344452168186237e-05,0.0008030636048061245,0.0007434047014882388,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0011235943832849375,0.040886391710638695,0.028489116206302532,0.75,0.550909090909091,Fair (580-669)
0.0004253298680768714,1.4463867704026304e-07,1.8478880846316861e-06,7.235711590132671e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.448501872487048,0.4574263762667818,1.0,0.7418181818181819,Good (670-739)
0.018497163533551197,0.00029377678330995,0.0013390770225930335,0.0004289950072772509,0.0,1.302301424457298e-06,6.955252095514884e-10,0.0075911253726953076,0.006414423090965698,5.481417532845095e-05,0.25048169412424215,0.8511762251818503,0.2499999062499883,0.49999974999987495,0.0,0.0,0.3492509361264828,0.30793854011137595,0.25,0.06181818181818188,Poor (300-579)
0.01687145464732652,0.00011139075691550045,0.0001989715092454805,7.853407361922288e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.007707127182480014,0.8511762257494301,0.4999999374999922,0.0,0.0,0.011235953945208937,0.8018102371416386,0.753201024248784,0.0,0.9145454545454546,Exceptional (800-850)
0.003979205107730818,2.847150476740904e-07,1.9282327082828286e-06,2.5450298776925244e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.2674781520809857,0.2586427654477089,1.0,0.7836363636363637,Good (670-739)
0.00046313705147744527,1.5876799673547512e-05,0.00023720789823450527,0.0006994463128687998,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4644194754882707,0.4763124198067581,1.0,0.7381818181818183,Good (670-739)
0.00023629395107400186,1.6771007926230523e-07,3.3055691137309893e-06,1.2596490690064266e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.5274656677676234,0.5352112674568538,1.0,0.7,Good (670-739)
0.0003119083178751497,3.151388747800801e-07,4.8244650941835435e-06,2.0771678817459943e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.45287141056581504,0.4305377719047816,1.0,0.74,Good (670-739)
0.0009451786398347625,7.097625331934836e-09,1.7212879133642428e-07,2.5450298776925244e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.0315230958275665,0.012163892129373846,0.5,0.8290909090909091,Very Good (740-799)
0.006068051990612526,0.00013348213160689095,0.0004208221448185834,0.00045821125337187804,0.0,1.8327020046094526e-06,5.323235256978834e-10,1.5888380631625524e-05,2.685103738850911e-05,6.021660973863507e-06,0.007707127182480014,0.8511762255462799,0.12499989062498633,0.49999974999987495,0.0,0.0,0.4578651683701202,0.44206145948849596,0.25,0.15454545454545454,Poor (300-579)
0.017372399827384123,2.434641284201621e-05,7.651865093221987e-05,4.114263939720001e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.015414256291742305,0.8511762257494301,0.37499992187499026,0.0,0.0,0.0179775269864916,0.32709113586987865,0.3181818179635665,0.75,0.5363636363636364,Fair (580-669)
0.002712664463811592,0.00013266702657234295,0.0007651868536563001,0.000887743678753897,0.0,1.0,6.755893437696748e-10,0.00011834667382404269,0.00010000172570544567,2.999120240440684e-07,0.0,0.8511762254175665,0.37499992187499026,0.49999974999987495,0.0,0.0033707853970458257,0.5230961296888564,0.0,0.0,0.9981818181818183,Exceptional (800-850)
0.008733458420352986,2.2742823621638003e-05,6.391984875682879e-05,4.409106790216238e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.04238920817416032,0.8511762257494301,0.12499989062498633,0.0,0.5999999599999959,0.0,0.560237203358376,0.5733034569696874,0.75,0.5145454545454546,Fair (580-669)
0.014177692830035627,1.50723442461461e-07,3.825896200233628e-06,5.359438905156612e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8511762265015508,0.2499999062499883,0.0,0.0,0.0,0.020911360493418026,0.02144686268292153,0.0,0.9327272727272728,Exceptional (800-850)
0.001691870511996097,1.1385862494864615e-05,0.00017216701242167548,0.00048153064245658054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8511762264054035,0.2499999062499883,0.0,0.0,0.005617976410806715,0.13607989985520594,0.00224071671006425,0.0,0.9545454545454546,Exceptional (800-850)
0.008506615319949541,1.2675326968032941e-08,3.8255518661322656e-07,8.027766702147561e-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8511762263511267,0.12499989062498633,0.0,0.0,0.0,0.015293382963574713,0.015364916458183392,0.0,0.9309090909090909,Exceptional (800-850)
0.0015973525534946622,2.454176043288538e-07,2.4064745157301066e-06,3.617185697678844e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.39762796485568913,0.09699103684282684,1.0,0.761818181818182,Good (670-739)
0.005737239135857505,0.0010008493431234791,0.014988806005013369,0.004249488252321,0.0,4.862805318936458e-06,1.9750004076605596e-10,0.00017650457397424288,0.00019885940654399637,0.00010811040445160007,0.0019267803505332954,0.8511762255726429,0.2499999062499883,0.49999974999987495,0.0,0.0,0.3916978774630767,0.1155569779499222,0.25,0.24363636363636365,Poor (300-579)
0.009149337437759298,5.572618321652477e-07,3.603992001578091e-06,3.2151272651839735e-06,0.0,9.65501056065055e-07,9.072663926999445e-10,4.5680882056701235e-05,5.1466502491473844e-05,3.0106577574046247e-05,0.08863198282973407,0.8511762249755986,0.12499989062498633,0.49999974999987495,0.0,0.0,0.1850811483099504,0.0781049933028505,0.25,0.19090909090909092,Poor (300-579)
0.0019659725916502577,9.670961364721834e-07,2.1532320879161644e-05,4.0874600442203426e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.11360798973583269,0.025288091877492983,1.0,0.7363636363636363,Good (670-739)
0.00496219187614574,2.672213470881464e-07,3.106620521832921e-06,1.3400607555054005e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8511762259370725,0.2499999062499883,0.0,0.0,0.0011235943832849375,0.03870162267125518,0.0,0.0,0.9363636363636365,Exceptional (800-850)
0.008412097361448108,7.534333890086116e-05,0.00022980088912076183,0.0001720796689130292,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4909488138236419,0.45902688843118655,1.0,0.7363636363636363,Good (670-739)
0.018544422512801913,9.212753048550427e-05,0.0016966947683987293,0.0001711415325705412,0.0,1.0,0.0,0.0,0.0,0.0,0.013487474014426732,0.8511762260223646,0.2499999062499883,0.0,0.0,0.0033707853970458257,0.2790262170034414,0.2836107552124234,0.0,0.9727272727272727,Exceptional (800-850)
0.00945179490496389,0.00029628966466295844,0.0020200933563979573,0.0011602052765079204,0.0,1.0,0.0,0.0,0.0,0.0,0.03853564361952918,0.8511762257525316,0.12499989062498633,0.0,0.0,0.03370786408281782,0.25436953784468463,0.1712548012712083,0.0,0.98,Exceptional (800-850)
0.01741965880663484,8.448202273376907e-05,0.0003829951308167335,0.00017315182473301555,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.02359550452089382,0.26466916331606405,0.2602432776121137,0.75,0.56,Fair (580-669)
0.007514176755684478,2.9823208784879446e-05,0.0001314399400994653,0.00010171944322642702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8511762264069542,0.12499989062498633,0.0,0.0,0.020224718000252488,0.37546816459908494,0.2179897564718277,0.0,0.9618181818181819,Exceptional (800-850)
0.013364838386923289,0.0006307167387644509,0.003519859664552621,0.0033676400903822528,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.015414256291742305,0.8511762257494301,0.2499999062499883,0.0,0.09999990999999099,0.006741571917687159,0.13077403218813172,0.1274007679665175,0.75,0.6145454545454545,Fair (580-669)
0.019848770340121714,0.000172085911694111,0.0003833585945903934,0.0021658874356550875,0.0,1.2632013816896712e-06,7.456744371392806e-10,0.0005633107626901977,0.0006346557567667656,7.448483259386086e-06,0.025048167678320167,0.8511762253260714,0.12499989062498633,0.49999974999987495,0.0,0.0,0.03776529308294796,0.036491677028326404,0.25,0.45818181818181825,Poor (300-579)
0.005103968813897892,1.3438445288013553e-06,1.0796748785585151e-05,1.3132568600057424e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.1872659173493339,0.1840588985864465,1.0,0.7672727272727273,Good (670-739)
0.012495273168710089,5.14520145383126e-05,0.00034844311671228256,0.0001286573582035833,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.30586766520158165,0.3015364914537568,1.0,0.7927272727272727,Good (670-739)
0.005916823257010231,0.00013246572224965834,0.0013008176779972513,0.0006395396064270642,0.0,4.958305423394473e-06,2.0294835191139633e-10,0.00013252367890116435,8.958491968539612e-05,1.896902298429166e-06,0.005780344905164441,0.8511762258409252,0.4999999374999922,0.49999974999987495,0.0,0.0022471898901653816,0.3295880147720312,0.17733674749594644,0.25,0.2145454545454546,Poor (300-579)
0.0008128534979327538,4.500064326814694e-08,7.65148632571049e-07,2.008951967699365e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.26810237180652385,0.1565300893586844,1.0,0.7836363636363637,Good (670-739)
0.00455576465458957,4.245721005442676e-05,0.00015456771390761565,0.00020679071358508627,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.013483144958969824,0.42977528072090365,0.40620998700582905,0.75,0.54,Fair (580-669)
0.00189035822484911,1.153443345155833e-08,3.4812177647702255e-07,3.081107787685684e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.01935081117957266,0.018245838354111983,0.5,0.8181818181818181,Very Good (740-799)
0.006143666357413674,3.62549338686914e-07,3.4471286887353833e-06,2.9482944854848783e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.01498127310080564,0.00224071671006425,0.5,0.8363636363636364,Very Good (740-799)
0.008790169195453846,2.1894632675112265e-05,2.4979487827241627e-05,4.6101360064636735e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.09999990999999099,0.0022471898901653816,0.517478152159013,0.4967989755111392,1.0,0.7090909090909092,Good (670-739)
0.0738941390112421,1.491566026889079e-05,7.651865093221987e-05,7.235711590132671e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.37499992187499026,0.0,0.19999991999999198,0.020224718000252488,0.2705992507086764,0.25704225328330416,0.75,0.5327272727272727,Fair (580-669)
0.004952740080295596,7.737476318991735e-05,0.0015836996200695459,0.00028907867276903624,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.2499999062499883,0.0,0.0,0.008988762931448048,0.517478152159013,0.4603072981627104,0.75,0.550909090909091,Fair (580-669)
0.0006427211726301714,8.923777397422037e-05,0.0026753114141419457,0.0027748719414073166,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.47846441931287903,0.15685019179156534,1.0,0.750909090909091,Good (670-739)
0.01195652080525191,0.00690264751606329,0.03825934455752289,0.00887785090772444,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.007707127182480014,0.8511762257494301,0.2499999062499883,0.0,0.0,0.0,0.6201622970100381,0.5457746477419253,0.75,0.6563636363636365,Fair (580-669)
0.12149338291256463,0.02507831213084219,0.06492610774078311,0.01586669862030526,0.0,1.0,0.0,0.0,0.0,0.0,0.040462425896844754,0.8511762260223646,0.2499999062499883,0.0,0.0,0.020224718000252488,0.12234706589336673,0.1254801533692318,0.0,0.9127272727272728,Exceptional (800-850)
0.0056710765649065,2.155553376882676e-05,0.0006504088198689534,0.0009495266578806087,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.039637952259562396,0.00640204833751666,0.5,0.8854545454545455,Very Good (740-799)
0.005103968813897892,1.333565078217919e-07,4.016848589111177e-07,5.225419427658322e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.2499999062499883,0.0,0.0,0.0,0.0511860171820181,0.0435339305517074,0.5,0.8454545454545455,Very Good (740-799)
0.0010586001900364844,7.731834093488984e-06,0.00010445945029051964,0.00014862626035082847,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.469725343155345,0.4775928295382819,1.0,0.7327272727272727,Good (670-739)
0.059546312910724306,1.2663791266921918e-07,3.8220702657740494e-06,2.1429714451976553e-06,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.12499989062498633,0.0,0.0,0.0,0.00561797721773345,0.005441741038873796,0.5,0.8145454545454547,Very Good (740-799)
0.0001512277884227106,7.522278575361315e-07,1.3891929763383933e-05,5.682291826449992e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.8136704119268633,0.4532650446393294,1.0,0.6799999999999999,Good (670-739)
0.005982985827961235,3.0816293207997464e-05,0.00010912326439674548,0.00011190492351629706,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.4403870160550521,0.21510883457589908,1.0,0.7545454545454546,Good (670-739)
0.031190925360293883,0.0006572818104658309,0.001262558333401469,0.00044802577308200803,0.0,1.2786013985342098e-06,7.122416187474193e-10,0.00044163950900381264,0.0004975744746405054,4.185893029768544e-05,0.2350674359057176,0.8511762251927056,0.12499989062498633,0.49999974999987495,0.0,0.0,0.4460049935848954,0.45710627383390084,0.25,0.4036363636363637,Poor (300-579)
0.005378070893552053,9.605043072658856e-07,1.1634628432232782e-05,1.3668646510050585e-05,0.0,9.062009912026442e-07,0.0,0.0,0.0,0.0,0.0,0.8511762257494301,0.0,0.0,0.0,0.0,0.12234706589336673,0.0774647884370886,1.0,0.7418181818181819,Good (670-739)
